,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc01g058530.3,6,SL3.0ch01,66808870,66809728,-,30S ribosomal S18 (AHRD V3.3 *** A0A0B0MLA2_GOSAR)                ,-0.359798142,1.311482733,-0.227847075,1.954693694,-0.91933292,0.761957351,-0.104621892,0.13054401,0.661190619,1.114093991,0.663331127,-1.252638949,0.690255549,0.682362829,0.796616349,-0.772135389,-1.399330524,-0.755834559,-1.42029047,-1.55469833
Solyc01g058720.3,0,SL3.0ch01,67919183,67920333,-,Calcium-binding EF-hand (AHRD V3.3 *** A0A103XT58_CYNCS)                 ,1.406037164,0.832199716,-0.094547238,-0.373480966,0.683535518,-0.062075952,1.668943018,1.625861436,1.936296171,0.080264148,-0.317256914,-0.00419621,-1.009982437,-0.974846858,-0.948357843,-1.074562243,-1.078286004,-1.066061062,-1.030909675,-0.198573769
Solyc01g058730.3,8,SL3.0ch01,67948510,67948782,-,transmembrane protein (AHRD V3.3 *** AT4G16180.2)                 ,-0.68032983,0.484707393,-2.195768747,-0.719335615,-0.947723231,0.339652429,-1.477895374,-1.086036654,0.687144678,0.721051398,0.99465319,-0.892223459,0.166657562,1.383185964,0.560100058,-0.111444515,-0.632024019,1.189788167,1.476401483,0.739439125
Solyc01g059860.3,6,SL3.0ch01,68848790,68849616,-,MAP kinase kinase kinase 3                  ,-0.131122325,0.222270499,-0.631829712,0.183792068,-0.096263236,0.693772316,-0.179317774,-0.159538766,1.409269574,1.363230532,0.421907715,-1.056179059,0.654595836,1.710651639,1.656517589,-0.780001082,-1.517572083,-1.25873544,-1.453857613,-1.051590678
Solyc01g059930.3,0,SL3.0ch01,69283218,69285386,+,Adenine nucleotide alpha hydrolases-like superfamily protein (AHRD V3.3 *** AT3G17020.1)             ,0.878086432,-0.102032217,-0.210814746,0.111246586,1.459705407,0.198544998,0.143350114,1.54399994,1.280725712,1.14409359,1.782545554,-0.618572269,-0.466390757,-0.831028482,-0.75769997,-1.243624258,-1.614590989,-0.952542807,-0.794448557,-0.95055328
Solyc01g065680.2,6,SL3.0ch01,72054628,72055080,+,LOW QUALITY:Protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein (AHRD V3.3 --* A0A199V352_ANACO)          ,1.048459484,1.275589631,-0.5658604,1.114326552,-0.075130675,0.507458871,-0.714343136,0.063944911,0.129927881,0.598375043,-0.335390656,-0.797646441,2.535398313,0.703283396,0.314246987,-0.97384007,-1.170180727,-1.181102234,-1.178969193,-1.298547537
Solyc01g065690.3,6,SL3.0ch01,72094694,72095230,-,"Heavy metal transport/detoxification superfamily ""protein,"" putative (AHRD V3.3 *-* A0A061EP42_THECC)             ",1.377017087,1.377616093,0.123280107,-0.577533673,2.390147763,-0.192133036,0.42088444,1.282158422,0.166420971,0.780177642,0.62255688,-1.019231605,-0.908604515,-0.61945316,-0.596033397,-0.569504465,-0.637142664,-1.015552792,-1.150953768,-1.254116332
Solyc01g065710.3,6,SL3.0ch01,72117407,72117917,-,CST complex subunit TEN1 (AHRD V3.3 *** A0A0B0NF61_GOSAR)               ,-0.041599571,2.18938444,-0.318652096,1.438228178,0.779814123,0.23244967,0.185942439,0.646730462,-0.057263869,-0.052696817,0.077248933,-0.684821065,0.856362809,0.92913008,-0.078632171,-0.205569583,-1.740967395,-0.568713012,-1.857670345,-1.728705209
Solyc01g065740.3,8,SL3.0ch01,72164821,72165810,+,F-box family protein (AHRD V3.3 *** B9GFH4_POPTR)                ,0.244749442,-0.853791056,-1.708730311,-0.380873024,0.216397806,-0.279916815,-1.478817737,-0.818125839,0.647762928,0.661730733,-1.27635143,-0.940671799,-0.136972428,0.625371815,0.093120878,0.688434097,1.919682013,2.17062095,0.70343612,-0.097056342
Solyc01g066050.3,8,SL3.0ch01,72801408,72803199,-,Tetratricopeptide repeat-containing protein (AHRD V3.3 *** D7L668_ARALL)                ,0.599997223,0.888412276,-2.226692355,-0.641505459,-0.127179437,0.610729584,-2.05286739,-0.704416778,-0.105674472,-0.646817896,-1.180892763,-0.311839229,-0.090274564,0.311473141,0.990807162,0.769222338,1.389034598,0.201002534,1.390834532,0.936646955
Solyc01g066590.3,6,SL3.0ch01,74505710,74506122,-,Dynein light chain (AHRD V3.3 *** K9P0T9_9ROSI)                ,0.708686265,0.605134546,-0.062897458,0.163339189,0.93725483,1.217837015,0.460551671,1.147751924,-0.891548965,0.478420488,1.520793481,-1.23302381,0.553273256,0.766771008,0.229277363,-1.223640623,-1.838458169,-0.912296274,-0.963088999,-1.66413674
Solyc01g066700.3,7,SL3.0ch01,74685625,74685745,-,UDP-glucuronic acid decarboxylase 1 (AHRD V3.3 *** AT3G53520.1)               ,-0.992734489,-1.026654993,-0.806705461,2.460715612,-1.047910119,-0.23181595,-0.492773048,-0.460970598,-0.28511084,0.54915798,1.315777271,-1.071217318,-1.249783771,-0.26808807,1.189898135,0.232454102,-0.198207921,1.18275577,1.349730449,-0.148516742
Solyc01g066710.3,7,SL3.0ch01,74686360,74686531,-,UDP-glucuronate decarboxylase protein 1 (AHRD V3.3 *-* N0A0E7_POPTO)               ,-0.946785715,-0.932440193,-0.914873665,2.415248367,-1.128883686,0.064792877,-0.720642461,-0.459024551,-0.397790463,0.39631526,0.285409712,-1.073580548,-1.205844937,0.103149618,1.391724909,0.26491877,-0.031655962,1.234056373,1.733242877,-0.077336581
Solyc01g066870.3,6,SL3.0ch01,74910422,74910767,+,Protein phosphatase 2C family protein (AHRD V3.3 *** AT3G16560.4)              ,1.688738102,0.668213445,0.449091742,-0.052106075,0.648027479,0.999061583,1.72105375,-0.655427001,0.109492139,1.349424021,0.973907638,-1.594349381,-0.263532196,-0.144014645,-0.416729698,-0.892414259,-1.304449152,-1.098305137,-1.03168452,-1.153997835
Solyc01g066940.3,8,SL3.0ch01,75031017,75031551,+,"Vesicle-associated membrane ""protein,"" putative (AHRD V3.3 *** B9RT39_RICCO)               ",1.229949724,0.008287233,-1.489969193,-1.23365576,2.029385996,0.237402233,-1.116654069,-1.00851924,1.649474752,0.441581976,-0.279338856,-1.121890587,-0.846546551,0.212890983,0.211552527,-0.310144672,-1.04226373,0.554529489,0.909685528,0.964242219
Solyc01g067180.3,6,SL3.0ch01,75424287,75424397,+,Cullin-1 (AHRD V3.3 *-* A0A0B2STE7_GLYSO)                  ,-0.337875144,0.006246405,0.190745268,1.415268447,0.019039241,1.568046436,0.517371925,-0.16856253,-0.96038732,0.907141242,0.80282652,-1.19096754,1.630035748,0.816120903,0.680133444,-0.695908367,-1.169155512,-0.961124776,-1.453744521,-1.61524987
Solyc01g067550.3,4,SL3.0ch01,76119412,76119659,-,Zinc finger transcription factor 8                  ,-0.828269166,1.284559232,-1.317981245,1.402847648,-1.323355181,1.174507033,-1.085639569,-0.544167323,-1.436073732,-0.094945399,-1.139539531,-0.328603211,1.300387736,1.585097019,0.820970185,0.733320035,0.34279882,0.067039675,-0.032296261,-0.580656766
Solyc01g067820.3,8,SL3.0ch01,76612284,76613203,+,DNA mismatch repair protein (AHRD V3.3 *** AT3G62450.1)               ,1.002692334,-0.233223969,-1.785179369,0.680387705,1.610971993,-1.040558001,-1.827341229,-0.304573358,0.397241568,-0.097738921,-0.296594764,-2.017779133,0.524706747,0.46568837,-0.348563624,1.24472458,0.878846618,0.540869553,0.773102775,-0.167679876
Solyc01g067890.3,4,SL3.0ch01,76683070,76683503,-,1-D-deoxyxylulose 5-phosphate synthase                    ,-1.57232743,0.485850721,1.180521699,0.040236313,-1.723903866,-0.195297404,-0.456494257,-0.187795412,-1.367065488,0.354356539,-0.615756771,-1.33265313,-0.003790892,1.430053203,0.665060111,0.766674521,2.302384596,0.303366043,0.069181205,-0.142600302
Solyc01g068390.3,8,SL3.0ch01,77415867,77416174,-,LIM domain and RING finger protein (AHRD V3.3 *** A0A0B2SF36_GLYSO)             ,-0.237823456,-0.361808992,-2.012743176,-0.135008554,0.107383756,0.067640526,-1.507209394,-0.018014969,0.886027091,0.790604947,0.394963589,-1.83191386,-1.301031663,0.149239761,0.358068278,0.485063794,0.236429185,0.732692567,2.211113092,0.986327481
Solyc01g068400.3,8,SL3.0ch01,77439807,77440214,+,Tubulin-specific chaperone A (AHRD V3.3 *** M4M6P8_GOSAR)                ,1.257709439,0.272559718,-1.774577358,-0.788938144,1.516024905,0.314303232,-1.724570662,-1.450744609,0.755287543,0.063446449,-0.45791769,-1.05705871,0.079882361,0.403694341,0.113856022,-0.223326149,-0.751759916,0.93271928,1.680330731,0.839079215
Solyc01g068530.3,6,SL3.0ch01,77566708,77567160,-,Ribosomal protein S16 (AHRD V3.3 *** A9P8S1_POPTR)                ,1.667770161,1.450065757,-0.586832627,1.691170815,1.518198296,-0.022806533,-1.719882458,-1.226501228,0.327920009,-0.068070723,-0.604198918,-0.054802036,0.480874027,-0.010243241,0.026867822,-0.362675396,-1.985408962,0.141610738,-0.088499853,-0.57455565
Solyc01g073650.3,8,SL3.0ch01,80910983,80911368,-,Serine/threonine-protein phosphatase (AHRD V3.3 *** A0A068ERL0_CARTI)                 ,0.406594961,0.652317559,-1.682582983,-0.173638066,0.52566289,0.832996927,-1.649155329,-1.174233798,2.33233047,1.068554315,0.149399103,-1.545481395,-0.106795715,0.883324015,0.374888587,-0.096022486,-1.040341311,-0.157096457,0.623105367,-0.223826651
Solyc01g073670.3,1,SL3.0ch01,80929583,80930440,-,"Major facilitator superfamily protein (AHRD V3.3 *** ""AT3G60070.5),Pfam:PF13347""               ",2.211557339,-0.378377243,-0.439063019,-0.437786571,2.674973479,-0.43787172,-0.439733241,-0.220991569,2.21817509,-0.450637443,-0.451864177,-0.414705374,-0.449282427,-0.444197885,-0.450306232,-0.449729542,-0.449361897,-0.30218693,-0.454332802,-0.434277838
Solyc01g073690.2,5,SL3.0ch01,80939322,80940404,-,V-type proton ATPase subunit D (AHRD V3.3 *** W9SN12_9ROSA)              ,1.209596582,0.930742954,-1.543184113,-1.240798567,0.892548158,-0.029299574,-0.991135094,-1.646906603,0.447957201,-0.05557796,1.14929071,-0.063985067,1.873842293,-1.052572999,-0.471608073,0.593249686,1.356867169,-0.521846706,-0.607435012,-0.229744984
Solyc01g073710.2,5,SL3.0ch01,80960568,80961311,+,LOW QUALITY:Calcium-binding EF hand family protein (AHRD V3.3 *** A9PCU6_POPTR)             ,2.646895869,0.493990851,-0.73557611,-0.377357323,1.991486079,0.778818872,-0.430812719,-0.64030955,0.678838831,0.077574575,-0.333308628,0.773420745,0.307312807,-0.130315099,0.112863327,-0.696699517,-1.073852996,-1.15776499,-1.205634844,-1.07957018
Solyc01g073820.3,7,SL3.0ch01,81057583,81058530,-,LOW QUALITY:Cysteine/Histidine-rich C1 domain family protein (AHRD V3.3 *** AT2G44380.1)             ,2.032464292,-0.503332491,-0.278802051,-0.453962211,1.301751966,-0.471172835,0.102656485,-0.434758872,3.336522193,-0.38990061,-0.120740318,-0.375530384,-0.505675601,-0.484243405,-0.354682545,-0.503259157,-0.487172092,-0.505675601,-0.499422097,-0.405064667
Solyc01g073900.3,8,SL3.0ch01,81105822,81107119,+,RING/U-box superfamily protein (AHRD V3.3 *-* AT2G44410.1)                ,-0.133671757,0.378821313,-2.023180096,-0.116017754,-0.825695954,0.544482987,-1.878580705,-0.395133128,0.333831644,0.102602276,-1.275735511,-0.295233297,-0.601179701,0.292187182,2.00859986,0.305708769,0.28609914,1.047088236,1.814907565,0.430098929
Solyc01g073940.3,4,SL3.0ch01,81167330,81168251,-,Zinc finger transcription factor  9                 ,-1.181066944,0.922308968,-0.480098959,1.970588647,-1.870195376,0.52924318,-1.519733982,-0.053970603,-1.507018302,0.151502065,-1.17516747,-0.376098565,0.304497161,0.902648159,0.034163893,0.962432255,0.900599619,0.010652935,0.752109496,0.722603822
Solyc01g073950.3,1,SL3.0ch01,81183758,81184976,+,"DNA-binding bromodomain-containing ""protein,"" putative (AHRD V3.3 *** A0A061EYH0_THECC)               ",-0.218535166,0.562393936,-1.227142209,-0.532113719,-0.612146735,0.168873742,-1.096203761,0.232860295,1.572459134,0.558678056,-0.541136588,-0.810992392,-1.092694977,-0.959541297,-0.220763326,-0.646250417,-0.395100003,1.384358193,2.323043716,1.549953519
Solyc01g079260.3,1,SL3.0ch01,78217865,78218540,+,WRKY transcription factor 23                   ,2.128304958,-0.613482906,-0.819380872,-0.746965293,1.238459309,-0.265440211,-0.073574076,-0.72498082,0.718572958,-0.551547185,-0.886429248,-0.059693958,-1.051227485,-0.989984898,-0.577136413,0.389299311,0.658032585,-0.463678427,0.064537118,2.626315551
Solyc01g079320.3,8,SL3.0ch01,78255960,78256312,-,"Pentatricopeptide repeat-containing ""protein,"" putative (AHRD V3.3 *** B9RNC6_RICCO)               ",0.115721916,1.559746753,-1.803580083,0.093227727,0.553533236,0.103689351,-1.969096609,-0.893508004,0.217285117,0.02345281,-0.716480013,-1.193807133,0.745328212,1.352890027,0.423132531,0.401524978,-1.431619597,1.274573909,0.931549443,0.212435428
Solyc01g079425.1,8,SL3.0ch01,78362111,78362767,+,H #NAME? 7 (AHRD V3.3 --* AT3G60330.4)                ,0.532547817,1.276636633,-1.587164042,0.773412649,-0.260177639,-0.752550454,-1.771923402,-0.581900209,1.560880128,-0.752706465,-1.342491708,-1.136946401,-0.158158684,0.601121483,0.672709244,-0.440115431,0.653444049,0.777835759,1.608615141,0.326931532
Solyc01g079540.3,8,SL3.0ch01,78476858,78477634,+,GTP-binding protein (AHRD V3.3 *** Q9SDK4_ORYSJ)                 ,1.071452939,1.40097182,-1.880039418,0.864875728,1.867752244,0.38067716,-1.889504145,1.153758169,-0.561263097,-0.598779331,-0.887775114,-0.809702206,0.708904798,-0.794994657,-0.377134992,0.56727096,-0.360270777,-0.326651677,0.30173638,0.168715216
Solyc01g080040.3,8,SL3.0ch01,79019011,79019331,+,"Dual specificity protein ""phosphatase,"" putative (AHRD V3.3 *** B9RTU2_RICCO)              ",-0.073576247,0.354454403,-2.021560605,0.380454926,-0.865193927,0.193842753,-2.392415164,-0.624222427,0.204768665,0.562860012,-1.087984815,-0.38491309,0.754993959,1.549450953,0.267073211,0.677935878,-0.000827707,0.550306434,1.793588159,0.160964629
Solyc01g080220.3,1,SL3.0ch01,79289574,79289964,+,"Endo-1,3-1,4-beta-d-glucanase, putative (AHRD V3.3 *** B9RSS3_RICCO)                 ",1.228647769,-0.960670823,-0.766826536,-0.997692336,1.220660619,-0.900582137,-0.63688874,-0.898186592,1.979868669,-0.133586212,0.94669678,-1.001011987,-1.030189959,-0.925976023,-0.854793186,0.41858743,1.694493982,0.488898714,0.741696463,0.386854106
Solyc01g080230.3,9,SL3.0ch01,79297163,79297554,+,"Endo-1,3-1,4-beta-d-glucanase, putative (AHRD V3.3 *** B9RSS4_RICCO)                 ",1.436465737,-0.407742094,-0.407742094,-0.407742094,2.609185069,-0.407742094,-0.407742094,-0.407742094,2.881955108,-0.404228544,-0.407742094,-0.407742094,-0.407742094,-0.407245958,-0.407742094,-0.407742094,-0.407742094,-0.407742094,-0.407742094,-0.407742094
Solyc01g080240.3,6,SL3.0ch01,79321846,79322725,+,mitogen-activated protein kinase 13                   ,0.447474804,1.807176794,-0.151149696,0.646325909,-0.312745829,1.687432943,1.156599786,-0.143571998,0.644799494,1.361305119,0.796767287,-1.168185465,-0.479111039,-0.000887894,-0.429002365,-1.124680626,-1.443086102,-1.251924778,-0.792667332,-1.250869011
Solyc01g080250.3,8,SL3.0ch01,79335164,79335921,-,BTB-POZ and MATH domain 2 (AHRD V3.3 *** AT3G06190.1)              ,-0.27249531,-0.56903027,-1.658309593,-0.84286281,-0.430939573,0.265266774,-1.298324606,-0.157041581,-0.382383751,0.069439363,-0.409995909,-1.489615047,-0.866670865,1.584544228,1.022627129,1.649800066,0.523558669,0.606407531,1.796245878,0.859779679
Solyc01g080300.3,4,SL3.0ch01,79398673,79398678,+,cobalt ion transmembrane transporter (AHRD V3.3 *** AT3G21580.1)               ,-1.408133372,0.544636811,-0.8884852,1.453294296,-2.060370226,0.657019743,-0.458406809,-0.818439648,-0.86289715,0.423728193,-0.58154563,-1.391068419,-0.099554996,0.915816106,-0.00720969,1.213935613,1.305564674,0.338943874,1.329833631,0.393338199
Solyc01g080530.3,6,SL3.0ch01,79631207,79631798,+,"Prolyl 4-hydroxylase alpha ""subunit,"" putative (AHRD V3.3 *** B9RSW4_RICCO)              ",1.378717804,1.554582387,-1.170057064,0.205630336,2.10048331,0.318298814,-1.362945533,-1.340974326,0.120962077,0.54622129,0.317785086,-0.483355525,0.664947602,0.29318478,0.483008638,-0.327413979,-1.998489966,-0.495007021,-0.297374575,-0.508204137
Solyc01g080540.3,0,SL3.0ch01,79644972,79645627,+,Histidine-containing phosphotransfer protein (AHRD V3.3 *** Q94KS0_CATRO)                ,1.809410382,0.179040782,0.43150837,-0.192493384,2.208282696,0.26719079,0.783009985,-0.034641076,0.522196864,0.953483702,1.39742634,-0.899007524,-0.95307214,-0.752145974,-0.814698107,-0.950560196,-1.059040175,-0.895287716,-1.000663402,-0.999940217
Solyc01g080590.3,7,SL3.0ch01,79689436,79689808,-,Low-density lipoprotein receptor-related (AHRD V3.3 *** A0A0B0MXM6_GOSAR)                ,-0.851121975,-1.011964847,-1.037361242,1.701807483,-0.023455799,-1.162677897,-0.806394374,-0.693319451,-1.341983654,-0.385459767,0.045041697,-0.651564006,0.697428227,-0.178261935,-0.440335919,1.062588766,1.501479832,1.81126065,1.375708643,0.388585567
Solyc01g080850.3,8,SL3.0ch01,80004782,80004889,-,Protein transport protein SEC23 (AHRD V3.3 *** W9QYF9_9ROSA)               ,0.054782379,-0.351650403,-1.91034793,-0.300738605,-0.555035229,0.307203473,-1.729231815,-0.654363872,0.64003373,0.151793662,-0.972492875,-1.118540052,-0.225249285,1.260805039,0.734512052,0.16679575,-0.16510776,1.5669116,1.856648887,1.243271256
Solyc01g080960.3,9,SL3.0ch01,80150337,80150343,-,AT hook motif DNA-binding family protein (AHRD V3.3 *** G7KSI4_MEDTR)             ,1.464996169,-0.408162922,-0.406626931,-0.402436868,2.409982878,-0.404769821,-0.408162922,-0.401706817,3.038741193,-0.403539184,-0.408162922,-0.408162922,-0.408162922,-0.408162922,-0.408162922,-0.408162922,-0.408162922,-0.404848478,-0.408162922,-0.408162922
Solyc01g081030.3,8,SL3.0ch01,80193143,80193532,-,SCAI-like protein (AHRD V3.3 *** A0A0M4KE35_SOLTU)                 ,0.444572384,0.36127902,-1.865252818,0.382007072,0.414918771,0.517221481,-1.365742249,-1.11644979,1.91013646,0.812858634,-0.407295094,-1.72761882,-1.263774729,-0.02970246,-0.365842055,0.483285108,-0.105361268,1.330050289,0.906493352,0.684216711
Solyc01g081060.3,7,SL3.0ch01,80245199,80246028,+,xyloglucan endotransglucosylase-hydrolase XTH5                    ,-0.661695778,-0.942965607,-0.910134871,-0.945704007,-0.51027259,-0.502095393,-0.685699679,-0.397911424,-0.190804621,-0.122759936,0.03740095,-0.794702164,-0.858440363,-0.198380344,-0.294999393,0.909455501,1.244354545,2.538448451,1.785625019,1.501281702
Solyc01g081270.2,1,SL3.0ch01,80371576,80372205,+,"Glutathione ""s-transferase,"" putative (AHRD V3.3 *** B9SPC9_RICCO)                ",1.405990017,-0.669438851,-0.60423139,-0.661021592,1.514721349,-0.599153308,-0.535560501,-0.607208479,3.402986333,-0.095102903,0.332030378,-0.663288667,-0.637626912,-0.565634855,-0.61035617,-0.436026366,0.109204385,0.051587971,0.011856282,-0.143726719
Solyc01g081570.3,6,SL3.0ch01,80622019,80623531,+,carboxyl-terminal peptidase (DUF239) (AHRD V3.3 *** AT2G44210.1)                ,1.686084266,2.32061369,0.429226965,0.33161766,-0.073194447,1.617089818,0.065865378,-0.725767528,0.668647903,0.480092658,-0.749399811,0.126600049,0.367064904,-0.403715668,-0.530610786,-1.223566041,-1.337858557,-1.071519479,-1.214291412,-0.762979562
Solyc01g086660.2,1,SL3.0ch01,81505692,81506158,-,LOW QUALITY:agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 2) (AHRD V3.3 --* AT1G11420.1)         ,0.788832887,-0.662424451,-0.586212981,-0.639666094,1.853982276,-0.628517331,-0.505285512,-0.501744766,1.536885445,-0.603200669,-0.465361254,-0.649429038,-0.664853804,-0.487198924,-0.317018738,-0.590836039,-0.64141733,0.224036151,0.623370319,2.916059853
Solyc01g086680.3,1,SL3.0ch01,81519807,81520179,+,glutathione S-transferase T1                    ,-0.005298992,-0.758874848,-0.699766875,-0.734066805,3.489884629,-0.630217693,-0.333689703,-0.456216371,1.297540347,-0.555662947,-0.289833438,-0.670869295,-0.7607147,-0.606523629,0.467547394,-0.275532638,-0.498180367,0.387838403,0.835411376,0.797226154
Solyc01g087060.3,6,SL3.0ch01,81874527,81874752,-,"E3 ubiquitin ligase BIG ""brother,"" putative (AHRD V3.3 *-* G7LDM4_MEDTR)             ",0.702316145,0.808907547,1.120229926,0.829301584,1.018138655,0.472819371,1.261390912,0.688274932,0.360145304,0.806176625,0.171266491,-0.905755571,-0.684066942,0.212216065,0.412319367,-1.34186434,-1.734340981,-0.782610847,-1.809319489,-1.605544756
Solyc01g087080.3,6,SL3.0ch01,81894232,81895536,+,interferon-activable protein (AHRD V3.3 *** AT3G52110.2)                 ,1.670039658,1.004748568,0.521895948,1.056150664,1.228743308,0.425641081,0.521625347,-0.9038446,-0.219453308,0.490098678,0.760172825,-0.843833859,0.152425319,0.856484144,0.152027449,-1.053269027,-1.612267857,-1.523297838,-1.490441861,-1.19364464
